Depth,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TEMP,TENS,TVD,V_mud
611.2764,8.5,9.5764,2.2993,117.8712,110.5947,0.324365,3.0185,25.2647,21.2717,10.157,-311.0259,32.703,884.965,600.0598766,0.919903636
611.4288,8.5,9.6,2.2929,117.4537,109.906,0.309469,3.0076,25.2414,21.1811,10.1127,-311.2175,32.7048,887.6396,600.200454,0.907381818
611.5812,8.5,9.639,2.2838,117.132,111.1252,0.297102,2.9898,24.7048,20.6893,10.1615,-311.3138,32.7066,886.1697,600.3410301,0.929549091
611.7336,8.5,9.7579,2.2697,117.1055,115.0652,0.298677,2.9701,23.9121,19.9901,10.0817,-311.2428,32.7084,884.7383,600.481605,1
611.886,8.5,9.873,2.2645,117.4095,117.9097,0.307934,2.9426,23.3682,19.4911,9.9268,-311.0714,32.7102,882.2625,600.6221785,1
612.0384,8.5,9.9304,2.2709,117.867,119.8368,0.315653,2.8933,23.3216,19.4176,10.025,-310.8328,32.7121,885.0908,600.7627507,1
612.1908,8.5,9.9944,2.282,118.2015,121.1956,0.327451,2.8681,23.9316,19.9166,10.475,-310.5527,32.7139,891.1368,600.9033217,1
612.3432,8.5,10.0902,2.2912,118.2754,123.8738,0.325929,2.8825,24.8892,20.7427,11.1226,-310.2458,32.7157,892.5153,601.0438913,1
612.4956,8.5,10.1979,2.295,118.0335,121.5959,0.307064,2.9263,25.6005,21.3751,11.7991,-309.9456,32.7175,896.0068,601.1844596,1
612.648,8.5,10.2267,2.2966,117.6019,117.9282,0.292752,2.9661,25.8059,21.5489,12.3821,-309.7039,32.7193,890.4745,601.3250266,1
612.8004,8.5,10.1303,2.299,117.3646,118.2794,0.290133,2.9786,25.4767,21.242,12.731,-309.4557,32.7211,879.1951,601.4655924,1
612.9528,8.5,9.9836,2.2963,117.3961,118.6609,0.293718,2.9518,24.9769,20.7842,12.7305,-309.1227,32.7229,870.9761,601.6061568,1
613.1052,8.5,9.8593,2.2915,117.6,116.099,0.301994,2.9168,24.6621,20.4797,12.3939,-308.7127,32.7247,865.8284,601.7467199,1
613.2576,8.5,9.8251,2.2878,117.9442,115.217,0.318625,2.9119,24.2934,20.1497,11.8668,-308.3961,32.7265,860.9783,601.8872817,1
613.41,8.5,9.8942,2.2845,118.3033,117.4883,0.345304,2.929,23.6717,19.67,11.4496,-308.1446,32.7283,863.1671,602.0278422,1
613.5624,8.5,10.0193,2.2825,118.6311,120.3061,0.360459,2.959,23.2471,19.4224,11.3974,-307.7259,32.7301,863.5945,602.1684015,1
613.7148,8.5,10.134,2.2833,118.9401,121.3345,0.350678,2.972,23.2857,19.5782,11.6354,-307.011,32.7319,860.5117,602.3089594,1
613.8672,8.5,10.2288,2.2894,119.2401,121.3841,0.34661,2.9475,23.3744,19.7634,11.9658,-306.0737,32.7337,863.1146,602.449516,1
614.0196,8.5,10.216,2.3018,119.468,120.6881,0.353968,2.9039,23.4454,19.9168,12.3277,-305.0224,32.7355,867.4404,602.5900713,1
614.172,8.5,10.0619,2.309,119.5742,116.6205,0.351907,2.8864,23.4888,20.0198,12.5953,-303.9897,32.7373,870.479,602.7306253,1
614.3244,8.5,9.8635,2.2957,119.4372,112.1689,0.347509,2.9261,23.4808,20.0255,12.4288,-303.1636,32.7391,869.5549,602.871178,0.948525455
614.4768,8.5,9.722,2.2781,119.0596,108.4101,0.348967,2.9494,23.1533,19.712,11.6664,-302.5818,32.7409,859.7699,603.0117294,0.880183636
614.6292,8.5,9.7094,2.279,118.5922,107.8956,0.344606,2.9213,22.9207,19.4852,10.8236,-302.0311,32.7427,853.5533,603.1522795,0.870829091
614.7816,8.5,9.8512,2.2874,118.1798,115.119,0.336806,2.9026,23.2572,19.8239,10.2971,-301.3167,32.7445,857.2632,603.2928283,1
614.934,8.5,10.0619,2.2894,117.9498,125.5255,0.338518,2.9389,23.8753,20.5424,10.1109,-300.3572,32.7463,862.0237,603.4333758,1
615.0864,8.5,10.1903,2.2877,117.7517,130.139,0.339102,3.0006,24.3805,21.2088,10.2084,-299.1262,32.7481,862.9795,603.573922,1
615.2388,8.5,10.1673,2.2846,117.4102,126.7898,0.330253,3.0654,24.3434,21.2771,10.4238,-297.6606,32.7499,862.6677,603.7144669,1
615.3912,8.5,10.0794,2.2871,116.843,122.6899,0.320384,3.0899,24.1467,21.0402,10.7168,-296.1065,32.7517,867.7771,603.8550104,1
615.5436,8.5,9.9656,2.3042,115.9827,118.5379,0.327784,3.0099,25.207,21.7858,11.2502,-294.6141,32.7535,872.7694,603.9955527,1
615.696,8.5,9.8239,2.3293,114.6362,115.137,0.344166,2.9406,26.577,22.7795,11.777,-293.1807,32.7553,867.4399,604.1360937,1
615.8484,8.5,9.6591,2.3536,111.6509,111.474,0.345888,2.9952,25.6095,21.8351,11.7323,-291.5396,32.7571,860.5715,604.2766334,0.935890909
616.0008,8.5,9.5298,2.3951,105.4681,105.2591,0.328595,3.1128,24.0883,20.4534,11.5521,-289.6487,32.759,853.8471,604.4171717,0.822892727
616.1532,8.5,9.4836,2.4733,96.2915,93.1452,0.276876,3.2682,31.5464,26.3511,13.0893,-287.6774,32.7608,847.4176,604.5577088,0.60264
616.3056,8.5,9.4563,2.5496,87.4884,81.0905,0.194465,3.4722,56.1443,45.7531,17.021,-285.8851,32.7626,847.4217,604.6982446,0.383463636
616.458,8.5,9.3543,2.5418,83.5522,74.7085,0.140752,3.5506,77.8071,62.5092,19.1406,-284.3485,32.7644,848.1819,604.838779,0.267427273
616.6104,8.5,9.2006,2.4517,86.865,76.1409,0.159682,3.3732,66.1125,53.0834,15.9799,-282.9196,32.7662,844.7678,604.9793122,0.293470909
616.7628,8.5,9.1051,2.356,95.8214,82.0278,0.236244,3.0951,40.4178,32.9131,11.5334,-281.567,32.768,843.5992,605.1198441,0.400505455
616.9152,8.5,9.157,2.2991,106.0494,90.7294,0.309888,2.9094,27.263,22.619,9.4434,-280.3683,32.7698,846.4755,605.2603746,0.558716364
617.0676,8.5,9.3351,2.2704,113.2508,100.6143,0.334832,2.8754,24.4218,20.4021,8.7708,-279.3647,32.7716,850.6951,605.4009039,0.738441818
617.22,8.5,9.519,2.2572,116.3124,105.7582,0.33072,2.9092,24.0429,20.1517,8.1293,-278.5825,32.7734,854.5943,605.5414318,0.831967273
617.3724,8.5,9.6029,2.2514,117.1477,104.981,0.328193,2.9341,24.5483,20.6822,7.5225,-278.0607,32.7752,862.7542,605.6819584,0.817836364
617.5248,8.5,9.5773,2.2509,117.5841,106.3026,0.321144,2.9352,26.2609,22.2514,7.2176,-277.7998,32.777,859.192,605.8224838,0.841865455
617.6772,8.5,9.5175,2.2454,118.1934,107.5622,0.315467,2.9313,28.3736,24.0579,7.0922,-277.5794,32.7788,851.5173,605.9630078,0.864767273
617.8296,8.5,9.5065,2.2325,118.781,102.5893,0.324969,2.9135,30.3451,25.4573,7.0292,-277.2749,32.7806,854.8238,606.1035305,0.774350909
617.982,8.5,9.5548,2.2265,119.2311,95.7293,0.341683,2.8507,31.961,26.2232,6.9527,-276.9647,32.7824,863.3978,606.244052,0.649623636
618.1344,8.5,9.6497,2.2301,119.516,92.7244,0.344964,2.7686,33.4653,26.6871,6.8353,-276.8206,32.7842,856.4938,606.3845721,0.594989091
618.2868,8.5,9.8013,2.2318,119.5596,94.3624,0.33452,2.71,34.2346,26.6616,6.7068,-276.9201,32.786,841.505,606.5250909,0.624770909
618.4392,8.5,9.961,2.2311,119.401,98.3428,0.329182,2.693,33.8289,26.0081,6.7012,-277.2159,32.7878,831.0312,606.6656084,0.697141818
618.5916,8.5,10.0694,2.2299,119.2305,101.1932,0.339753,2.7275,33.6662,25.6951,6.886,-277.6283,32.7896,828.2468,606.8061246,0.748967273
618.744,8.5,10.1468,2.2284,119.1373,101.6566,0.356184,2.7626,34.1246,25.9176,7.0933,-278.0508,32.7914,827.335,606.9466395,0.757392727
618.8964,8.5,10.1903,2.2205,119.1416,101.7057,0.361474,2.7552,34.4824,26.1009,7.1683,-278.4908,32.7932,826.5866,607.0871531,0.758285455
619.0488,8.5,10.131,2.2079,119.3465,102.9957,0.356051,2.7643,34.223,25.8436,7.172,-279.0684,32.795,829.0444,607.2276654,0.78174
619.2012,8.5,10.0044,2.2051,119.7494,106.459,0.350339,2.7836,33.4948,25.2587,7.2997,-279.7702,32.7968,830.6068,607.3681764,0.844709091
619.3536,8.5,9.94,2.2182,119.8432,107.1403,0.335216,2.7644,32.0006,24.1767,7.5075,-280.4401,32.7986,829.9653,607.5086861,0.857096364
619.506,8.5,9.9332,2.2391,119.4067,106.1748,0.311391,2.7642,30.1345,22.8787,7.5935,-280.9067,32.8004,829.2698,607.6491945,0.839541818
619.6584,8.5,9.872,2.2517,118.5845,105.3742,0.305562,2.8435,28.5866,21.8144,7.5559,-281.2085,32.8022,826.6601,607.7897015,0.824985455
619.8108,8.5,9.7063,2.2619,117.6098,104.4734,0.321236,2.8897,28.4634,21.7497,7.6522,-281.4584,32.8041,826.2421,607.9302073,0.808607273
619.9632,8.5,9.4955,2.2742,117.107,103.548,0.335951,2.8517,29.4582,22.4696,7.9287,-281.5534,32.8059,830.9664,608.0707118,0.791781818
620.1156,8.5,9.3332,2.2741,117.3035,103.7297,0.33269,2.8252,29.822,22.7128,8.0579,-281.4022,32.8077,839.0465,608.2112149,0.795085455
620.268,8.5,9.2387,2.2646,117.785,104.9098,0.328186,2.8234,28.671,21.8651,7.865,-281.1435,32.8095,849.946,608.3517168,0.816541818
620.4204,8.5,9.1835,2.2646,118.0891,104.2344,0.334113,2.8333,27.2756,20.8676,7.656,-280.9546,32.8113,855.8354,608.4922173,0.804261818
620.5728,8.5,9.2146,2.2729,118.0724,102.2337,0.335838,2.8884,26.5171,20.3456,7.6344,-280.8113,32.8131,856.9876,608.6327166,0.767885455
620.7252,8.5,9.3084,2.2751,117.8006,102.1215,0.328486,2.9156,25.4224,19.5541,7.5755,-280.6487,32.8149,854.374,608.7732145,0.765845455
620.8776,8.5,9.3443,2.2699,117.7292,102.7843,0.322071,2.8774,24.4368,18.7836,7.4778,-280.5281,32.8167,845.4044,608.9137112,0.777896364
621.03,8.5,9.2411,2.2595,118.0811,105.4823,0.325076,2.8179,24.841,18.9687,7.5336,-280.5011,32.8185,839.8259,609.0542065,0.826950909
621.1824,8.5,9.0497,2.2514,118.6365,107.0136,0.335146,2.7762,25.9888,19.6758,7.6424,-280.5178,32.8203,839.4439,609.1947005,0.854792727
621.3348,8.5,8.9188,2.2491,119.0874,104.7203,0.337924,2.8035,26.5788,19.9905,7.6125,-280.6205,32.8221,837.1976,609.3351932,0.813096364
621.4872,8.5,8.9696,2.2486,119.2418,102.0132,0.332233,2.8811,26.4445,19.7868,7.4048,-280.8281,32.8239,830.8005,609.4756846,0.763876364
621.6396,8.5,9.1803,2.2508,118.964,102.66,0.325513,2.8949,25.8073,19.2483,7.1107,-281.0089,32.8257,829.1546,609.6161747,0.775636364
621.792,8.5,9.4122,2.2582,118.286,104.16,0.338953,2.8838,25.7695,19.1748,6.9809,-281.0294,32.8275,835.5507,609.7566635,0.802909091
621.9444,8.5,9.5181,2.2669,117.4997,107.401,0.358094,2.9051,26.8799,19.9459,7.1605,-280.9095,32.8293,841.2026,609.897151,0.861836364
622.0968,8.5,9.4941,2.2653,116.9927,114.9568,0.355588,2.9214,28.187,20.8796,7.4783,-280.8434,32.8311,841.4831,610.0376372,0.999214545
622.2492,8.5,9.4425,2.252,117.0558,118.0628,0.348133,2.9127,28.0464,20.8074,7.5827,-280.9238,32.8329,836.5634,610.1781221,1
622.4016,8.5,9.3945,2.2401,117.4795,113.1384,0.347257,2.9176,26.0677,19.4426,7.3842,-281.1147,32.8347,830.4424,610.3186057,0.966152727
622.554,8.5,9.3845,2.2431,117.8069,108.0486,0.338343,2.9204,24.3727,18.281,7.2015,-281.3564,32.8365,828.3839,610.459088,0.873610909
622.7064,8.5,9.4619,2.261,117.7399,106.6585,0.328294,2.9037,24.144,18.1624,7.1626,-281.6799,32.8383,829.5764,610.5995689,0.848336364
622.8588,8.5,9.6229,2.2805,117.2209,109.9307,0.321309,2.8514,24.3922,18.4113,7.1212,-282.0762,32.8401,831.0058,610.7400486,0.907830909
623.0112,8.5,9.7657,2.2866,116.7149,110.8556,0.313479,2.7897,24.8003,18.8444,7.2203,-282.4387,32.8419,832.1886,610.8805269,0.924647273
623.1636,8.5,9.7677,2.2758,116.7581,109.3558,0.319429,2.7811,25.3568,19.4385,7.5028,-282.738,32.8437,832.2166,611.021004,0.897378182
623.316,8.5,9.6746,2.2627,117.3603,110.0458,0.342647,2.868,25.2742,19.5866,7.6546,-282.9317,32.8455,839.0467,611.1614797,0.909923636
623.4684,8.5,9.5643,2.2597,118.1282,114.0088,0.364518,3.0077,23.9065,18.7821,7.4879,-282.804,32.8473,851.6483,611.3019541,0.981978182
623.6208,8.5,9.4771,2.2647,118.8746,115.0667,0.381829,3.0537,22.634,17.9852,7.372,-282.3009,32.8491,853.7431,611.4424273,1
623.7732,8.5,9.434,2.2732,119.2773,112.1531,0.38177,3.0011,22.4546,17.9385,7.4852,-281.5251,32.8509,846.2674,611.5828991,0.948238182
623.9256,8.5,9.3803,2.2761,119.0396,108.982,0.360005,2.9894,22.8025,18.2912,7.6423,-280.6099,32.8527,840.233,611.7233696,0.890581818
624.078,8.5,9.2588,2.2729,118.5325,106.9449,0.343721,3.0252,23.1893,18.7102,7.7735,-279.6166,32.8545,836.9347,611.8638388,0.853543636
624.2304,8.5,9.1002,2.2662,118.2898,105.7175,0.344922,3.043,23.2911,18.8867,7.827,-278.4964,32.8563,836.8291,612.0043067,0.831227273
624.3828,8.5,8.9735,2.2593,118.2035,107.4279,0.352618,3.0183,23.1871,18.8059,7.7416,-277.2464,32.8581,838.0912,612.1447733,0.862325455
624.5352,8.5,8.8985,2.2674,117.7708,108.7596,0.353032,2.9637,24.2495,19.536,7.7976,-276.0294,32.86,840.6177,612.2852386,0.886538182
624.6876,8.5,8.8456,2.2883,116.876,105.5423,0.342244,2.8897,27.9665,22.2391,8.3997,-275.0558,32.8618,845.6111,612.4257026,0.828041818
624.84,8.5,8.8062,2.2951,116.0022,101.1642,0.32581,2.8226,32.4627,25.4491,9.3865,-274.404,32.8636,848.8156,612.5661652,0.74844
624.9924,8.5,8.8179,2.2753,114.9436,99.3559,0.309641,2.7962,34.1095,26.4276,10.1601,-273.9185,32.8654,849.016,612.7066266,0.715561818
625.1448,8.5,8.8882,2.2696,112.0398,95.7112,0.299019,2.7969,34.9013,26.6937,10.5886,-273.5439,32.8672,850.5816,612.8470867,0.649294545
625.2972,8.5,8.9292,2.3194,107.1098,86.9527,0.273214,2.8286,42.8758,32.0955,11.2375,-273.3411,32.869,851.4625,612.9875454,0.490049091
625.4496,8.5,8.9091,2.3859,103.1066,79.9493,0.227194,2.9187,57.3278,41.9142,11.7224,-273.2863,32.8708,846.191,613.1280028,0.362714545
625.602,8.5,8.8458,2.3774,102.2247,80.4101,0.222449,2.9714,63.4966,45.7929,11.0543,-273.2874,32.8726,844.8754,613.268459,0.371092727
625.7544,8.5,8.7878,2.2936,105.2441,86.2354,0.275031,2.8264,56.7569,41.0076,10.0258,-273.2516,32.8744,852.3876,613.4089138,0.477007273
625.9068,8.5,8.7925,2.227,111.3253,92.6622,0.319995,2.6677,51.1908,37.3744,9.7284,-273.1806,32.8762,852.4738,613.5493673,0.593858182
626.0592,8.5,8.8491,2.2017,116.5462,97.5424,0.331523,2.6393,50.4142,37.2868,9.4276,-273.1901,32.878,846.8226,613.6898195,0.682589091
626.2116,8.5,8.9432,2.1961,118.7752,100.7628,0.324407,2.6758,51.8522,38.8526,8.5839,-273.441,32.8798,844.2373,613.8302704,0.741141818
626.364,8.5,9.0521,2.1941,119.4619,98.9708,0.31347,2.7032,53.4873,40.7875,7.7814,-273.8766,32.8816,839.8333,613.97072,0.70856
626.5164,8.5,9.1287,2.1888,119.7504,95.1662,0.306629,2.6784,51.9976,40.8995,7.5756,-274.349,32.8834,834.4051,614.1111683,0.639385455
626.6688,8.5,9.2053,2.1895,119.7218,91.9128,0.317811,2.6191,48.4945,39.5683,7.7714,-274.9088,32.8852,831.8627,614.2516153,0.580232727
626.8212,8.5,9.2939,2.2007,119.3504,91.7979,0.342361,2.5616,47.3236,39.3202,7.8153,-275.6902,32.887,832.2572,614.392061,0.578143636
626.9736,8.5,9.3298,2.2073,118.8082,96.658,0.354363,2.5561,49.0286,40.6095,7.6333,-276.5997,32.8888,838.4185,614.5325053,0.666509091
627.126,8.5,9.3084,2.2025,118.2786,99.7655,0.360416,2.5917,50.3176,41.4492,7.7203,-277.4142,32.8906,841.3812,614.6729484,0.723009091
627.2784,8.5,9.2913,2.2002,117.2383,96.685,0.367015,2.622,49.2402,40.6087,8.5645,-277.8168,32.8924,841.3576,614.8133901,0.667
627.4308,8.5,9.3243,2.2213,113.7743,91.3927,0.374425,2.7002,45.8339,38.0326,9.7772,-277.7733,32.8942,842.1263,614.9538306,0.570776364
627.5832,8.5,9.3968,2.2932,106.1177,88.2759,0.355811,2.8797,43.0178,35.9728,10.5471,-277.4363,32.896,845.9141,615.0942697,0.514107273
627.7356,8.5,9.4241,2.4173,95.5428,82.0692,0.270597,3.1955,51.9299,43.2441,12.0359,-277.0061,32.8978,848.0388,615.2347075,0.401258182
627.888,8.5,9.2495,2.5284,85.7932,70.6084,0.162265,3.5742,80.4914,65.7996,16.5772,-276.619,32.8996,849.4135,615.375144,0.19288
628.0404,8.5,8.8903,2.5431,81.7129,66.0763,0.116452,3.6858,99.4839,80.4103,21.0119,-276.3991,32.9014,852.3057,615.5155792,0.110478182
628.1928,8.5,8.6609,2.458,85.8029,75.7195,0.156135,3.4732,74.2692,60.3024,18.8791,-276.3159,32.9032,851.9006,615.6560131,0.285809091
628.3452,8.5,8.6422,2.3424,94.9612,90.5744,0.243894,3.1649,41.9105,34.7344,13.7976,-276.2998,32.905,847.5845,615.7964457,0.555898182
628.4976,8.5,8.7896,2.2779,104.4161,98.8938,0.315095,2.9442,32.4608,27.3488,11.6963,-276.3485,32.9068,844.012,615.936877,0.70716
628.65,8.5,9.0346,2.2691,110.8343,102.1934,0.328825,2.8576,34.3357,28.9862,11.3513,-276.4116,32.9086,847.2092,616.0773071,0.767152727
628.8024,8.5,9.2271,2.2716,113.4135,105.3301,0.315816,2.8294,35.581,30.0553,10.4451,-276.5049,32.9104,846.3561,616.2177362,0.824183636
628.9548,8.5,9.2931,2.2654,114.1952,106.3755,0.31911,2.787,34.5784,29.286,9.2989,-276.6803,32.9122,842.7896,616.3581644,0.843190909
629.1072,8.5,9.2643,2.2556,114.7031,102.7956,0.330033,2.7373,32.4276,27.6533,8.5364,-276.9211,32.914,841.0643,616.4985916,0.778101818
629.2596,8.5,9.1903,2.2527,114.9817,101.8228,0.332093,2.7209,30.7187,26.3017,8.1314,-277.2283,32.9158,842.449,616.639018,0.760414545
629.412,8.5,9.1123,2.2599,114.8132,105.5957,0.332708,2.7597,31.0489,26.2112,7.9521,-277.6354,32.9176,843.2519,616.7794435,0.829012727
629.5644,8.5,9.0955,2.269,114.3565,109.1633,0.332356,2.8398,33.1665,27.1728,7.8827,-278.1753,32.9194,842.6517,616.9198681,0.893878182
629.7168,8.5,9.1661,2.2703,114.0334,112.4673,0.321966,2.8905,35.296,28.1212,7.7908,-278.8187,32.9212,844.8903,617.0602918,0.953950909
629.8692,8.5,9.32,2.2686,114.0812,115.1494,0.312817,2.844,36.2078,28.3568,7.6882,-279.3595,32.923,850.2583,617.2007146,1
630.0216,8.5,9.5286,2.2642,114.4803,114.4717,0.317795,2.7615,35.9911,27.9049,7.6245,-279.6703,32.9249,848.4659,617.3411365,0.990394545
630.174,8.5,9.6872,2.2567,115.0523,111.8576,0.332651,2.7129,34.8119,26.7533,7.5765,-279.8478,32.9267,840.6474,617.4815575,0.942865455
630.3264,8.5,9.7639,2.2471,115.5851,111.5124,0.349254,2.7245,32.966,25.0821,7.5295,-280.047,32.9285,838.3412,617.6219776,0.936589091
630.4788,8.5,9.7668,2.2435,115.9446,110.363,0.367364,2.7515,31.6877,23.822,7.5533,-280.2917,32.9303,843.1925,617.7623969,0.915690909
630.6312,8.5,9.6517,2.2518,116.0154,109.3023,0.368684,2.7704,31.5565,23.4866,7.7207,-280.4371,32.9321,849.4061,617.9028152,0.896405455
630.7836,8.5,9.4767,2.2644,115.75,108.2407,0.355302,2.7985,31.6568,23.4611,7.9406,-280.4232,32.9339,850.9457,618.0432326,0.877103636
630.936,8.5,9.3747,2.271,115.3073,107.2786,0.344249,2.8325,31.7965,23.5447,8.0793,-280.4243,32.9357,851.7595,618.1836491,0.859610909
631.0884,8.5,9.2974,2.2703,114.8348,106.105,0.339872,2.8673,32.5221,24.0374,8.077,-280.5181,32.9375,850.4368,618.3240647,0.838272727
631.2408,8.5,9.1795,2.2682,114.4926,103.9877,0.331997,2.895,33.7679,24.8214,8.0641,-280.5941,32.9393,845.8605,618.4644794,0.799776364
631.3932,8.5,9.0604,2.2687,114.4478,104.0368,0.3273,2.9127,34.6866,25.3033,8.0922,-280.5439,32.9411,842.8755,618.6048932,0.800669091
631.5456,8.5,8.9738,2.2697,114.7781,108.3879,0.336864,2.9153,34.4764,24.9746,8.0008,-280.3325,32.9429,842.1252,618.7453062,0.87978
631.698,8.5,8.9676,2.2678,115.2523,113.1485,0.338559,2.9003,33.2068,23.9729,7.7446,-279.9825,32.9447,841.4241,618.8857182,0.966336364
631.8504,8.5,9.064,2.2697,115.5225,112.6481,0.316366,2.8748,32.1876,23.2541,7.5846,-279.5916,32.9465,837.4557,619.0261293,0.957238182
632.0028,8.5,9.1834,2.2747,115.6107,108.4034,0.302163,2.8629,31.8585,23.0998,7.6505,-279.3007,32.9483,833.6307,619.1665395,0.880061818
632.1552,8.5,9.2524,2.2692,115.5332,108.598,0.302806,2.8778,31.3697,22.8518,7.7523,-279.1637,32.9501,836.3225,619.3069488,0.8836
632.3076,8.5,9.2286,2.2629,115.1587,111.0129,0.308794,2.9122,30.9872,22.6434,7.7452,-279.0792,32.9519,846.5866,619.4473573,0.927507273
632.46,8.5,9.0724,2.2718,114.5462,109.2843,0.307569,2.9259,30.903,22.6357,7.6993,-279.0737,32.9537,853.1832,619.5877648,0.896078182
632.6124,8.5,8.8354,2.2865,114.4074,103.8067,0.298054,2.9163,30.5548,22.4618,7.6853,-279.2244,32.9555,849.97,619.7281714,0.796485455
632.7648,8.5,8.6534,2.2792,114.7486,101.1552,0.298728,2.9042,29.2886,21.6501,7.5776,-279.4597,32.9573,844.6858,619.8685771,0.748276364
632.9172,8.5,8.6168,2.2624,115.3235,101.3912,0.309802,2.8346,28.5566,21.1941,7.4799,-279.7035,32.9591,842.327,620.008982,0.752567273
633.0696,8.5,8.7639,2.2582,116.0297,101.2155,0.315099,2.8039,29.672,22.0408,7.6063,-279.9463,32.9609,843.0888,620.1493859,0.749372727
633.222,8.5,9.0077,2.2594,116.0757,104.6237,0.311703,2.8251,31.7404,23.594,7.9196,-280.2056,32.9627,841.822,620.2897889,0.81134
633.3744,8.5,9.2147,2.2605,115.7368,111.5911,0.31377,2.8101,32.9881,24.5725,8.2453,-280.5056,32.9645,835.9324,620.4301911,0.93802
633.5268,8.5,9.2997,2.2577,115.6309,115.5069,0.327403,2.8118,31.5598,23.6002,8.3454,-280.8091,32.9663,830.7294,620.5705923,1
633.6792,8.5,9.274,2.2504,115.6942,114.5439,0.3387,2.8931,28.4279,21.3445,8.2184,-281.0021,32.9681,831.1988,620.7109926,0.991707273
633.8316,8.5,9.1897,2.2523,115.9073,113.2327,0.339584,2.9654,26.5698,19.9631,8.1144,-281.0039,32.9699,839.0831,620.8513921,0.967867273
633.984,8.5,9.124,2.2685,116.2606,111.9296,0.334606,2.9713,26.0125,19.4943,7.9532,-280.8518,32.9717,847.3451,620.9917906,0.944174545
634.1364,8.5,9.138,2.2773,116.5277,109.6534,0.333173,2.9388,25.4765,19.0361,7.6401,-280.6143,32.9735,849.1366,621.1321882,0.902789091
634.2888,8.5,9.2143,2.2705,116.6114,103.5972,0.330198,2.9095,25.1804,18.7797,7.3928,-280.3798,32.9753,845.0676,621.272585,0.792676364
634.4412,8.5,9.316,2.2609,116.4724,100.6651,0.326877,2.8538,26.0099,19.383,7.4005,-280.2989,32.9771,840.7197,621.4129808,0.739365455
634.5936,8.5,9.4173,2.2576,116.1147,103.7455,0.326375,2.7637,28.1546,20.9712,7.6819,-280.3755,32.9789,838.0135,621.5533758,0.795372727
634.746,8.5,9.5131,2.2525,115.7324,103.0851,0.323409,2.7456,30.3996,22.6233,8.0089,-280.5406,32.9807,836.1442,621.6937698,0.783365455
634.8984,8.5,9.6072,2.248,115.542,101.729,0.334602,2.7896,30.8439,22.9705,8.0887,-280.6567,32.9825,835.7927,621.8341629,0.758709091
635.0508,8.5,9.6587,2.254,115.467,103.5886,0.348292,2.8294,29.6755,22.163,7.9538,-280.572,32.9843,839.108,621.9745552,0.79252
635.2032,8.5,9.6073,2.2639,115.3565,107.0415,0.346877,2.8507,28.923,21.6401,7.8871,-280.353,32.9861,847.904,622.1149465,0.8553
635.3556,8.5,9.507,2.27,115.3249,108.518,0.333025,2.8715,29.187,21.8654,7.9756,-280.0516,32.9879,854.075,622.255337,0.882145455
635.508,8.5,9.441,2.2695,115.4066,108.4265,0.313628,2.879,28.8931,21.7477,7.9521,-279.774,32.9897,846.0966,622.3957265,0.880481818
635.6604,8.5,9.379,2.2685,115.5214,112.136,0.305883,2.8744,27.694,21.0199,7.7318,-279.5343,32.9915,832.9662,622.5361152,0.947927273
635.8128,8.5,9.2794,2.2694,115.5759,115.9601,0.316412,2.8607,27.2679,20.8954,7.5931,-279.2684,32.9933,828.2988,622.6765029,1
635.9652,8.5,9.1628,2.2706,115.5986,115.9966,0.319457,2.8483,28.3283,21.8788,7.689,-279.0206,32.9951,829.2324,622.8168897,1
636.1176,8.5,9.0583,2.2659,115.6541,113.7855,0.308706,2.8437,29.1478,22.6909,7.8149,-278.9287,32.9969,832.8401,622.9572757,0.977918182
636.27,8.5,9.0149,2.2625,115.6674,112.3826,0.298516,2.8305,28.5092,22.4665,7.8509,-278.9986,32.9987,837.1858,623.0976607,0.952410909
636.4224,8.5,9.0573,2.2692,115.6493,113.4337,0.291347,2.8165,26.9843,21.6371,7.796,-279.0731,33.0005,840.7703,623.2380449,0.971521818
636.5748,8.5,9.1455,2.2825,115.5363,113.1448,0.292836,2.846,25.8892,21.1525,7.7628,-279.1071,33.0023,841.8149,623.3784281,0.966269091
